sin_tod,cos_tod,sin_doy,cos_doy,frac_visible,max_slant_m
-0.681998360062498,-0.731353701619171,0.187718565437199,0.982222856682841,1,13605750.6937216
-0.685182990326359,-0.7283709698824,0.187718565437199,0.982222856682841,1,13587523.9518282
-0.688354575693754,-0.725374371012288,0.187718565437199,0.982222856682841,1,13557484.6479648
-0.691513055782269,-0.722363962059756,0.187718565437199,0.982222856682841,1,13562636.5398361
-0.694658370458997,-0.719339800338651,0.187718565437199,0.982222856682841,1,13570900.7219982
-0.69779045984168,-0.716301943424654,0.187718565437199,0.982222856682841,1,13567565.9571215
-0.700909264299851,-0.713250449154182,0.187718565437199,0.982222856682841,1,13552650.5808182
-0.704014724455968,-0.710185375623286,0.187718565437199,0.982222856682841,1,13568161.9219301
-0.707106781186547,-0.707106781186548,0.187718565437199,0.982222856682841,1,13594581.5643549
-0.710185375623285,-0.704014724455968,0.187718565437199,0.982222856682841,1,13609266.7549755
-0.713250449154181,-0.700909264299851,0.187718565437199,0.982222856682841,1,13612198.1753218
-0.716301943424654,-0.69779045984168,0.187718565437199,0.982222856682841,1,13603366.7206904
-0.719339800338651,-0.694658370458997,0.187718565437199,0.982222856682841,1,13582773.5642547
-0.722363962059756,-0.69151305578227,0.187718565437199,0.982222856682841,1,13550430.217695
-0.725374371012287,-0.688354575693754,0.187718565437199,0.982222856682841,1,13506358.5886056
-0.7283709698824,-0.685182990326359,0.187718565437199,0.982222856682841,1,13450591.0246317
-0.73135370161917,-0.681998360062499,0.187718565437199,0.982222856682841,1,13383170.3643137
-0.734322509435685,-0.678800745532942,0.187718565437199,0.982222856682841,1,13304149.9663846
-0.737277336810124,-0.67559020761566,0.187718565437199,0.982222856682841,1,13285101.5375836
-0.740218127486832,-0.672366807434668,0.187718565437199,0.982222856682841,1,13317627.925077
-0.743144825477394,-0.669130606358858,0.187718565437199,0.982222856682841,1,13383908.7058189
-0.746057375061699,-0.665881666000835,0.187718565437199,0.982222856682841,1,13438923.9438902
-0.748955720789002,-0.662620048215738,0.187718565437199,0.982222856682841,1,13482611.4109525
-0.751839807478977,-0.659345815100069,0.187718565437199,0.982222856682841,1,13514918.5341387
-0.754709580222772,-0.656059028990508,0.187718565437199,0.982222856682841,1,13535802.4632462
-0.757564984384049,-0.652759752462723,0.187718565437199,0.982222856682841,1,13545230.1433684
-0.760405965600031,-0.649448048330184,0.187718565437199,0.982222856682841,1,13543178.3890125
-0.763232469782528,-0.646123979642965,0.187718565437199,0.982222856682841,1,13529633.9639592
-0.766044443118978,-0.642787609686539,0.187718565437199,0.982222856682841,1,13504593.6592452
-0.768841832073459,-0.639439001980585,0.187718565437199,0.982222856682841,1,13468064.3712711
-0.771624583387719,-0.636078220277765,0.187718565437199,0.982222856682841,1,13432002.4190039
-0.774392644082185,-0.632705328562516,0.187718565437199,0.982222856682841,1,13458964.2310896
-0.777145961456971,-0.629320391049837,0.187718565437199,0.982222856682841,1,13474210.4971882
-0.779884483092882,-0.625923472184059,0.187718565437199,0.982222856682841,1,13477715.4553364
-0.782608156852414,-0.62251463663762,0.187718565437199,0.982222856682841,1,13469465.2397066
-0.785316930880745,-0.619093949309834,0.187718565437199,0.982222856682841,1,13449457.755892
-0.788010753606722,-0.615661475325658,0.187718565437199,0.982222856682841,1,13417702.5512384
-0.790689573743843,-0.612217280034449,0.187718565437199,0.982222856682841,1,13460939.2799026
-0.793353340291235,-0.608761429008721,0.187718565437199,0.982222856682841,1,13494692.5330768
-0.796002002534622,-0.605293988042894,0.187718565437199,0.982222856682841,1,13517183.554422
-0.798635510047293,-0.601815023152048,0.187718565437199,0.982222856682841,1,13528380.6792352
-0.801253812691061,-0.598324600570659,0.187718565437199,0.982222856682841,1,13528261.8300878
-0.803856860617218,-0.594822786751341,0.187718565437199,0.982222856682841,1,13516814.5740751
-0.806444604267483,-0.591309648363582,0.187718565437199,0.982222856682841,1,13512644.1322645
-0.809016994374947,-0.587785252292473,0.187718565437199,0.982222856682841,1,13545142.7011387
-0.811573981965012,-0.584249665637435,0.187718565437199,0.982222856682841,1,13567318.6956425
-0.814115518356319,-0.58070295571094,0.187718565437199,0.982222856682841,1,13577952.1669001
-0.816641555161679,-0.577145190037234,0.187718565437199,0.982222856682841,1,13577044.5612358
-0.819152044288992,-0.573576436351046,0.187718565437199,0.982222856682841,1,13564607.1235627
-0.821646937942164,-0.569996762596303,0.187718565437199,0.982222856682841,1,13540660.8501978
-0.824126188622016,-0.566406236924833,0.187718565437199,0.982222856682841,1,13505236.4421152
-0.826589749127189,-0.562804927695069,0.187718565437199,0.982222856682841,1,13458374.2627327
-0.829037572555041,-0.559192903470747,0.187718565437199,0.982222856682841,1,13401341.5118348
-0.831469612302545,-0.555570233019602,0.187718565437199,0.982222856682841,1,13357527.4885484
-0.833885822067168,-0.551936985312058,0.187718565437199,0.982222856682841,1,13302830.5934666
-0.836286155847759,-0.548293229519914,0.187718565437199,0.982222856682841,1,13268824.0071631
-0.838670567945424,-0.544639035015027,0.187718565437199,0.982222856682841,1,13347131.9711289
-0.841039012964392,-0.540974471367994,0.187718565437199,0.982222856682841,1,13414067.4152716
-0.843391445812885,-0.537299608346824,0.187718565437199,0.982222856682841,1,13469558.6888488
-0.845727821703973,-0.533614515915612,0.187718565437199,0.982222856682841,1,13513543.9931895
-0.848048096156426,-0.529919264233205,0.187718565437199,0.982222856682841,1,13545971.4642809
-0.850352224995563,-0.52621392365187,0.187718565437199,0.982222856682841,1,13566799.2497219
-0.852640164354092,-0.522498564715949,0.187718565437199,0.982222856682841,1,13575995.5975045
-0.854911870672947,-0.518773258160521,0.187718565437199,0.982222856682841,1,13573538.9401912
-0.857167300702112,-0.515038074910054,0.187718565437199,0.982222856682841,1,13559417.9793714
-0.859406411501452,-0.511293086077053,0.187718565437199,0.982222856682841,1,13533631.7676661
-0.861629160441525,-0.507538362960705,0.187718565437199,0.982222856682841,1,13496189.7866779
-0.863835505204396,-0.503773977045526,0.187718565437199,0.982222856682841,1,13503947.2420875
-0.866025403784438,-0.5,0.187718565437199,0.982222856682841,1,13510064.1531732
-0.868198814489142,-0.496216503675209,0.187718565437199,0.982222856682841,1,13504340.6945384
-0.8703556959399,-0.492423560103467,0.187718565437199,0.982222856682841,1,13486772.4143529
-0.872496007072797,-0.488621241496955,0.187718565437199,0.982222856682841,1,13457366.3405756
-0.874619707139396,-0.484809620246338,0.187718565437199,0.982222856682841,1,13463303.4144226
-0.876726755707508,-0.480988768919388,0.187718565437199,0.982222856682841,1,13511885.7544417
-0.878817112661965,-0.477158760259609,0.187718565437199,0.982222856682841,1,13548718.8876783
-0.880890738205385,-0.473319667184844,0.187718565437199,0.982222856682841,1,13573761.9588324
-0.882947592858927,-0.469471562785891,0.187718565437199,0.982222856682841,1,13586984.5258541
-0.884987637463042,-0.465614520325112,0.187718565437199,0.982222856682841,1,13588366.6355679
-0.887010833178222,-0.461748613235034,0.187718565437199,0.982222856682841,1,13577898.8967976
-0.889017141485736,-0.457873915116957,0.187718565437199,0.982222856682841,1,13555582.549577
-0.891006524188368,-0.453990499739547,0.187718565437199,0.982222856682841,1,13521429.5289728
-0.892978943411137,-0.450098441037435,0.187718565437199,0.982222856682841,1,13475462.5221254
-0.894934361602025,-0.446197813109809,0.187718565437199,0.982222856682841,1,13429707.029505
-0.896872741532688,-0.442288690219001,0.187718565437199,0.982222856682841,1,13393667.8037482
-0.898794046299167,-0.438371146789078,0.187718565437199,0.982222856682841,1,13346553.9227416
-0.900698239322588,-0.434445257404417,0.187718565437199,0.982222856682841,1,13297023.846554
-0.902585284349861,-0.430511096808295,0.187718565437199,0.982222856682841,1,13355280.2952012
-0.904455145454368,-0.426568739901459,0.187718565437199,0.982222856682841,1,13402591.9255004
-0.90630778703665,-0.422618261740699,0.187718565437199,0.982222856682841,1,13438910.2016428
-0.908143173825081,-0.418659737537428,0.187718565437199,0.982222856682841,1,13464195.8639925
-0.909961270876543,-0.414693242656239,0.187718565437199,0.982222856682841,1,13478418.9462643
-0.911762043577088,-0.410718852613478,0.187718565437199,0.982222856682841,1,13481558.8003729
-0.913545457642601,-0.4067366430758,0.187718565437199,0.982222856682841,1,13473604.1284732
-0.915311479119447,-0.402746689858737,0.187718565437199,0.982222856682841,1,13454553.0229868
-0.917060074385124,-0.398749068925247,0.187718565437199,0.982222856682841,1,13424413.005954
-0.918791210148898,-0.394743856384267,0.187718565437199,0.982222856682841,1,13383201.0857583
-0.92050485345244,-0.390731128489274,0.187718565437199,0.982222856682841,1,13363510.1707721
-0.922200971670452,-0.386710961636821,0.187718565437199,0.982222856682841,1,13407755.1798975
-0.923879532511287,-0.38268343236509,0.187718565437199,0.982222856682841,1,13470793.695578
-0.925540504017566,-0.378648617352433,0.187718565437199,0.982222856682841,1,13522879.4131394
-0.927183854566787,-0.374606593415912,0.187718565437199,0.982222856682841,1,13563261.962473
-0.928809552871924,-0.370557437509837,0.187718565437199,0.982222856682841,1,13591917.8211254
-0.930417567982025,-0.366501226724297,0.187718565437199,0.982222856682841,1,13608833.913467
-0.932007869282798,-0.362438038283702,0.187718565437199,0.982222856682841,1,13614007.5217494
-0.933580426497202,-0.358367949545301,0.187718565437199,0.982222856682841,1,13607446.1919359
-0.935135209686012,-0.354291037997716,0.187718565437199,0.982222856682841,1,13589167.6355186
-0.936672189248398,-0.350207381259468,0.187718565437199,0.982222856682841,1,13559199.6293669
-0.938191335922484,-0.346117057077493,0.187718565437199,0.982222856682841,1,13517579.9157342
-0.939692620785908,-0.342020143325669,0.187718565437199,0.982222856682841,1,13464356.1027437
-0.941176015256371,-0.337916718003327,0.187718565437199,0.982222856682841,1,13433677.5587961
-0.942641491092178,-0.333806859233771,0.187718565437199,0.982222856682841,1,13458209.877061
-0.944089020392784,-0.329690645262788,0.187718565437199,0.982222856682841,1,13471660.5531945
-0.945518575599317,-0.325568154457157,0.187718565437199,0.982222856682841,1,13474027.6329124
-0.946930129495106,-0.321439465303162,0.187718565437199,0.982222856682841,1,13467713.2627314
-0.948323655206199,-0.317304656405093,0.187718565437199,0.982222856682841,1,13491717.6591792
-0.949699126201877,-0.31316380648375,0.187718565437199,0.982222856682841,1,13503970.5382925
-0.951056516295154,-0.309016994374948,0.187718565437199,0.982222856682841,1,13504471.9377076
-0.952395799643278,-0.304864299028011,0.187718565437199,0.982222856682841,1,13493233.2048717
-0.953716950748227,-0.300705799504274,0.187718565437199,0.982222856682841,1,13470277.099716
-0.955019944457187,-0.296541574975571,0.187718565437199,0.982222856682841,1,13435637.8842549
-0.956304755963035,-0.292371704722737,0.187718565437199,0.982222856682841,1,13389361.4106733
-0.957571360804815,-0.288196268134089,0.187718565437199,0.982222856682841,1,13331505.2056626
-0.958819734868193,-0.284015344703923,0.187718565437199,0.982222856682841,1,13262138.5511762
-0.960049854385929,-0.279829014030992,0.187718565437199,0.982222856682841,1,13181342.5620226
-0.961261695938319,-0.275637355816999,0.187718565437199,0.982222856682841,1,13228432.3895949
-0.962455236453647,-0.271440449865074,0.187718565437199,0.982222856682841,1,13314668.8277317
-0.963630453208623,-0.267238376078257,0.187718565437199,0.982222856682841,1,13389282.7725071
-0.964787323828813,-0.263031214457974,0.187718565437199,0.982222856682841,1,13452200.9541825
-0.965925826289068,-0.258819045102521,0.187718565437199,0.982222856682841,1,13503360.402814
-0.967045938913943,-0.254601948205528,0.187718565437199,0.982222856682841,1,13542708.5601445
-0.968147640378108,-0.250380004054441,0.187718565437199,0.982222856682841,1,13570203.411007
-0.969230909706754,-0.246153293028993,0.187718565437199,0.982222856682841,1,13585813.6035913
-0.970295726275996,-0.241921895599668,0.187718565437199,0.982222856682841,1,13589518.5690481
-0.971342069813261,-0.237685892326173,0.187718565437199,0.982222856682841,1,13581308.636904
-0.972369920397677,-0.233445363855905,0.187718565437199,0.982222856682841,1,13561185.144744
-0.973379258460448,-0.229200390922414,0.187718565437199,0.982222856682841,1,13532066.9367716
-0.974370064785235,-0.224951054343865,0.187718565437199,0.982222856682841,1,13567120.7197968
-0.975342320508513,-0.220697435021501,0.187718565437199,0.982222856682841,1,13590375.0023252
-0.976296007119933,-0.216439613938103,0.187718565437199,0.982222856682841,1,13601818.3402786
-0.977231106462679,-0.212177672156446,0.187718565437199,0.982222856682841,1,13601450.0131719
-0.978147600733806,-0.20791169081776,0.187718565437199,0.982222856682841,1,13589279.9273729
-0.979045472484584,-0.203641751140177,0.187718565437199,0.982222856682841,1,13565328.5171176
-0.97992470462083,-0.199367934417197,0.187718565437199,0.982222856682841,1,13529626.6389252
-0.98078528040323,-0.195090322016129,0.187718565437199,0.982222856682841,1,13482215.4637739
-0.981627183447664,-0.190808995376545,0.187718565437199,0.982222856682841,1,13524285.5182781
-0.98245039772551,-0.186524036008735,0.187718565437199,0.982222856682841,1,13560296.4875914
-0.983254907563955,-0.182235525492148,0.187718565437199,0.982222856682841,1,13584570.1627705
-0.984040697646291,-0.177943545473842,0.187718565437199,0.982222856682841,1,13597075.5618876
-0.984807753012208,-0.17364817766693,0.187718565437199,0.982222856682841,1,13597792.1294337
-0.985556059058078,-0.169349503849025,0.187718565437199,0.982222856682841,1,13586709.833563
-0.986285601537231,-0.165047605860678,0.187718565437199,0.982222856682841,1,13563829.2562654
-0.986996366560232,-0.160742565603826,0.187718565437199,0.982222856682841,1,13529340.9787451
-0.987688340595138,-0.156434465040231,0.187718565437199,0.982222856682841,1,13510028.5263326
-0.988361510467761,-0.152123386189917,0.187718565437199,0.982222856682841,1,13484742.6443554
-0.989015863361917,-0.147809411129611,0.187718565437199,0.982222856682841,1,13506195.1779435
-0.98965138681967,-0.143492621991179,0.187718565437199,0.982222856682841,1,13530196.1644458
-0.99026806874157,-0.139173100960066,0.187718565437199,0.982222856682841,1,13542890.1930046
-0.990865897386882,-0.134850930273724,0.187718565437199,0.982222856682841,1,13544254.4358812
-0.99144486137381,-0.130526192220052,0.187718565437199,0.982222856682841,1,13534275.5082577
-0.992004949679715,-0.12619896913583,0.187718565437199,0.982222856682841,1,13512949.5144321
-0.992546151641322,-0.121869343405148,0.187718565437199,0.982222856682841,1,13480282.0997782
-0.993068456954926,-0.117537397457838,0.187718565437199,0.982222856682841,1,13487622.9660413
-0.993571855676587,-0.113203213767907,0.187718565437199,0.982222856682841,1,13484164.1408196
-0.99405633822232,-0.108866874851965,0.187718565437199,0.982222856682841,1,13468948.3490837
-0.994521895368273,-0.104528463267654,0.187718565437199,0.982222856682841,1,13449267.4326018
-0.994968518250912,-0.100188061612076,0.187718565437199,0.982222856682841,1,13495184.0887911
-0.995396198367179,-0.0958457525202235,0.187718565437199,0.982222856682841,1,13529237.2201701
-0.995804927574662,-0.0915016186634022,0.187718565437199,0.982222856682841,1,13551395.7101917
-0.996194698091746,-0.0871557427476582,0.187718565437199,0.982222856682841,1,13561639.5341232
-0.996565502497761,-0.0828082075122038,0.187718565437199,0.982222856682841,1,13559959.8797543
-0.996917333733128,-0.0784590957278447,0.187718565437199,0.982222856682841,1,13546359.262419
-0.997250185099486,-0.0741084901953993,0.187718565437199,0.982222856682841,1,13549578.4095565
-0.997564050259824,-0.0697564737441256,0.187718565437199,0.982222856682841,1,13575637.4006681
-0.997858923238603,-0.0654031292301427,0.187718565437199,0.982222856682841,1,13589910.0286022
-0.998134798421867,-0.0610485395348568,0.187718565437199,0.982222856682841,1,13592391.3365588
-0.998391670557349,-0.0566927875633777,0.187718565437199,0.982222856682841,1,13583086.909546
-0.998629534754574,-0.0523359562429434,0.187718565437199,0.982222856682841,1,13562012.809821
-0.998848386484951,-0.0479781285213438,0.187718565437199,0.982222856682841,1,13529195.5091459
-0.999048221581858,-0.0436193873653361,0.187718565437199,0.982222856682841,1,13484671.8180723
-0.999229036240723,-0.039259815759069,0.187718565437199,0.982222856682841,1,13443982.6307056
-0.999390827019096,-0.0348994967025008,0.187718565437199,0.982222856682841,1,13473664.4075507
-0.999533590836713,-0.0305385132098227,0.187718565437199,0.982222856682841,1,13491464.8580594
-0.999657324975557,-0.0261769483078735,0.187718565437199,0.982222856682841,1,13497377.5037675
-0.999762027079909,-0.0218148850345608,0.187718565437199,0.982222856682841,1,13491407.4877675
-0.999847695156391,-0.0174524064372835,0.187718565437199,0.982222856682841,1,13473571.6792448
-0.999914327574007,-0.0130895955713447,0.187718565437199,0.982222856682841,1,13443898.758499
-0.999961923064171,-0.00872653549837446,0.187718565437199,0.982222856682841,1,13439213.3963704
-0.999990480720734,-0.00436330928474648,0.187718565437199,0.982222856682841,1,13448402.4671009
-1,-1.83697019872103e-16,0.187718565437199,0.982222856682841,1,13446516.0101724
-0.999990480720734,0.00436330928474612,0.187718565437199,0.982222856682841,1,13433547.9787854
-0.999961923064171,0.0087265354983741,0.187718565437199,0.982222856682841,1,13409501.8064294
-0.999914327574007,0.0130895955713443,0.187718565437199,0.982222856682841,1,13436675.1077236
-0.999847695156391,0.0174524064372831,0.187718565437199,0.982222856682841,1,13491485.52177
-0.999762027079909,0.0218148850345605,0.187718565437199,0.982222856682841,1,13534520.8825396
-0.999657324975557,0.0261769483078731,0.187718565437199,0.982222856682841,1,13565741.3530009
-0.999533590836713,0.0305385132098224,0.187718565437199,0.982222856682841,1,13585118.1147305
-0.999390827019096,0.0348994967025004,0.187718565437199,0.982222856682841,1,13592633.2902913
-0.999229036240723,0.0392598157590686,0.187718565437199,0.982222856682841,1,13588279.8604495
-0.999048221581858,0.0436193873653358,0.187718565437199,0.982222856682841,1,13572061.5755598
-0.998848386484951,0.0479781285213434,0.187718565437199,0.982222856682841,1,13570844.7428528
-0.998629534754574,0.0523359562429431,0.187718565437199,0.982222856682841,1,13559019.2285788
-0.998391670557349,0.0566927875633773,0.187718565437199,0.982222856682841,1,13535602.4361761
-0.998134798421867,0.0610485395348564,0.187718565437199,0.982222856682841,1,13534195.6768104
-0.997858923238604,0.0654031292301424,0.187718565437199,0.982222856682841,1,13549281.1349993
-0.997564050259824,0.0697564737441252,0.187718565437199,0.982222856682841,1,13552516.5102473
-0.997250185099486,0.0741084901953989,0.187718565437199,0.982222856682841,1,13543892.7625831
-0.996917333733128,0.0784590957278443,0.187718565437199,0.982222856682841,1,13569792.9666764
-0.996565502497761,0.0828082075122034,0.187718565437199,0.982222856682841,1,13596902.4998317
-0.996194698091746,0.0871557427476579,0.187718565437199,0.982222856682841,1,13612280.4403942
-0.995804927574662,0.0915016186634018,0.187718565437199,0.982222856682841,1,13615903.8643104
-0.995396198367179,0.0958457525202232,0.187718565437199,0.982222856682841,1,13607759.9724023
-0.994968518250912,0.100188061612076,0.187718565437199,0.982222856682841,1,13587846.1732038
-0.994521895368273,0.104528463267654,0.187718565437199,0.982222856682841,1,13556170.1633781
-0.99405633822232,0.108866874851965,0.187718565437199,0.982222856682841,1,13512750.0042514
-0.993571855676588,0.113203213767907,0.187718565437199,0.982222856682841,1,13457614.1929215
-0.993068456954926,0.117537397457838,0.187718565437199,0.982222856682841,1,13399461.8596474
-0.992546151641322,0.121869343405148,0.187718565437199,0.982222856682841,1,13391941.0538003
-0.992004949679715,0.12619896913583,0.187718565437199,0.982222856682841,1,13429748.5096804
-0.99144486137381,0.130526192220051,0.187718565437199,0.982222856682841,1,13456534.5945006
-0.990865897386882,0.134850930273723,0.187718565437199,0.982222856682841,1,13472270.0060457
-0.99026806874157,0.139173100960065,0.187718565437199,0.982222856682841,1,13476934.5554859
-0.98965138681967,0.143492621991179,0.187718565437199,0.982222856682841,1,13470517.174958
-0.989015863361917,0.147809411129611,0.187718565437199,0.982222856682841,1,13453015.9357349
-0.988361510467761,0.152123386189917,0.187718565437199,0.982222856682841,1,13424438.0750959
-0.987688340595138,0.156434465040231,0.187718565437199,0.982222856682841,1,13405153.7572312
-0.986996366560232,0.160742565603826,0.187718565437199,0.982222856682841,1,13442846.9122792
-0.986285601537231,0.165047605860678,0.187718565437199,0.982222856682841,1,13468842.8012816
-0.985556059058078,0.169349503849025,0.187718565437199,0.982222856682841,1,13483104.2123289
-0.984807753012208,0.17364817766693,0.187718565437199,0.982222856682841,1,13485605.6901829
-0.984040697646291,0.177943545473842,0.187718565437199,0.982222856682841,1,13476333.4086989
-0.983254907563955,0.182235525492147,0.187718565437199,0.982222856682841,1,13455285.0592995
-0.98245039772551,0.186524036008734,0.187718565437199,0.982222856682841,1,13422469.7195768
-0.981627183447664,0.190808995376544,0.187718565437199,0.982222856682841,1,13377907.7298245
-0.98078528040323,0.195090322016128,0.187718565437199,0.982222856682841,1,13321630.5680577
-0.97992470462083,0.199367934417197,0.187718565437199,0.982222856682841,1,13344742.7322762
-0.979045472484584,0.203641751140177,0.187718565437199,0.982222856682841,1,13373716.1393995
-0.978147600733806,0.207911690817759,0.187718565437199,0.982222856682841,1,13391018.9066157
-0.977231106462679,0.212177672156446,0.187718565437199,0.982222856682841,1,13396649.7965729
-0.976296007119933,0.216439613938102,0.187718565437199,0.982222856682841,1,13390619.7332142
-0.975342320508513,0.2206974350215,0.187718565437199,0.982222856682841,1,13372951.931715
-0.974370064785235,0.224951054343865,0.187718565437199,0.982222856682841,1,13366018.881
-0.973379258460449,0.229200390922414,0.187718565437199,0.982222856682841,1,13422500.293811
-0.972369920397677,0.233445363855905,0.187718565437199,0.982222856682841,1,13467685.6371081
-0.971342069813261,0.237685892326173,0.187718565437199,0.982222856682841,1,13501549.6128516
-0.970295726275997,0.241921895599667,0.187718565437199,0.982222856682841,1,13524076.8060141
-0.969230909706755,0.246153293028992,0.187718565437199,0.982222856682841,1,13535261.6150403
-0.968147640378108,0.250380004054441,0.187718565437199,0.982222856682841,1,13535108.1815269
-0.967045938913943,0.254601948205527,0.187718565437199,0.982222856682841,1,13523630.3205608
-0.965925826289068,0.25881904510252,0.187718565437199,0.982222856682841,1,13500851.4530865
-0.964787323828813,0.263031214457974,0.187718565437199,0.982222856682841,1,13466804.5416187
-0.963630453208623,0.267238376078257,0.187718565437199,0.982222856682841,1,13426245.4772403
-0.962455236453647,0.271440449865074,0.187718565437199,0.982222856682841,1,13459158.5760336
-0.961261695938319,0.275637355816998,0.187718565437199,0.982222856682841,1,13486647.4937675
-0.960049854385929,0.279829014030992,0.187718565437199,0.982222856682841,1,13532833.5761221
-0.958819734868193,0.284015344703922,0.187718565437199,0.982222856682841,1,13567222.5897643
-0.957571360804815,0.288196268134089,0.187718565437199,0.982222856682841,1,13589778.9657842
-0.956304755963035,0.292371704722737,0.187718565437199,0.982222856682841,1,13600477.4917322
-0.955019944457187,0.296541574975571,0.187718565437199,0.982222856682841,1,13599303.3916825
-0.953716950748227,0.300705799504273,0.187718565437199,0.982222856682841,1,13603648.8268698
-0.952395799643278,0.304864299028011,0.187718565437199,0.982222856682841,1,13598752.4519371
-0.951056516295154,0.309016994374947,0.187718565437199,0.982222856682841,1,13582018.3945641
-0.949699126201877,0.31316380648375,0.187718565437199,0.982222856682841,1,13578828.8180244
-0.948323655206199,0.317304656405092,0.187718565437199,0.982222856682841,1,13602017.6241302
-0.946930129495106,0.321439465303161,0.187718565437199,0.982222856682841,1,13613402.4857714
-0.945518575599317,0.325568154457156,0.187718565437199,0.982222856682841,1,13612966.3132488
-0.944089020392784,0.329690645262788,0.187718565437199,0.982222856682841,1,13600702.3431918
